,number,values_0,values_1,datetime_start,datetime_complete,duration,params_checks,params_n_ratio,params_nskip,params_trees,params_w1,params_w2,system_attrs_nsga2:generation,system_attrs_nsga2:parents,state
139,139,0.2854810060248131,2.9775233268737793,2021-06-19 13:19:56.907999,2021-06-19 13:19:59.886557,0 days 00:00:02.978558,90,0.6933678716519128,7,1,8,14,2,"[56, 45]",COMPLETE
140,140,0.5283276003091695,9.683423519134521,2021-06-19 13:19:59.887573,2021-06-19 13:20:09.572188,0 days 00:00:09.684615,80,0.6661853877037147,0,4,8,4,2,"[81, 40]",COMPLETE
141,141,0.24102618742068393,2.7499265670776367,2021-06-19 13:20:09.573468,2021-06-19 13:20:12.324371,0 days 00:00:02.750903,10,0.7735969047093239,8,8,8,27,2,"[76, 88]",COMPLETE
142,142,0.2719355448117161,2.911099433898926,2021-06-19 13:20:12.325586,2021-06-19 13:20:15.237674,0 days 00:00:02.912088,60,0.9867075203420317,10,2,13,12,2,"[97, 97]",COMPLETE
143,143,0.2776285486853032,3.939620018005371,2021-06-19 13:20:15.238944,2021-06-19 13:20:19.179845,0 days 00:00:03.940901,100,0.8344129800998359,3,1,0,29,2,"[88, 55]",COMPLETE
144,144,0.2720607943494767,2.726020097732544,2021-06-19 13:20:19.181066,2021-06-19 13:20:21.908197,0 days 00:00:02.727131,50,0.769694128249329,8,1,7,17,2,"[46, 81]",COMPLETE
145,145,0.24689538535152208,2.7623064517974854,2021-06-19 13:20:21.909467,2021-06-19 13:20:24.672787,0 days 00:00:02.763320,70,0.7815688639630782,10,12,9,20,2,"[64, 70]",COMPLETE
146,146,0.27021194494495987,4.115140438079834,2021-06-19 13:20:24.673911,2021-06-19 13:20:28.790083,0 days 00:00:04.116172,100,0.9981858756497994,5,7,22,25,2,"[58, 26]",COMPLETE
147,147,0.27597035425804567,2.6101911067962646,2021-06-19 13:20:28.791364,2021-06-19 13:20:31.402951,0 days 00:00:02.611587,10,0.7815688639630782,10,13,5,12,2,"[41, 47]",COMPLETE
148,148,0.2872217882521958,3.1180808544158936,2021-06-19 13:20:31.403768,2021-06-19 13:20:34.523123,0 days 00:00:03.119355,50,0.9709441736552527,8,10,10,11,2,"[94, 14]",COMPLETE
149,149,0.32672175222088384,2.7169668674468994,2021-06-19 13:20:34.523954,2021-06-19 13:20:37.241884,0 days 00:00:02.717930,70,0.7815688639630782,10,7,9,2,2,"[26, 47]",COMPLETE
150,150,0.2493263912438071,2.7541632652282715,2021-06-19 13:20:37.242709,2021-06-19 13:20:40.038290,0 days 00:00:02.795581,100,0.6314256997385901,8,1,10,24,3,"[102, 132]",COMPLETE
151,151,0.24153451307498464,2.8802602291107178,2021-06-19 13:20:40.039564,2021-06-19 13:20:42.920955,0 days 00:00:02.881391,10,0.6415492259649922,8,12,8,28,3,"[70, 76]",COMPLETE
152,152,0.24558876845734637,2.6241116523742676,2021-06-19 13:20:42.922226,2021-06-19 13:20:45.547330,0 days 00:00:02.625104,50,0.6980097073710616,10,13,10,20,3,"[14, 14]",COMPLETE
153,153,0.2507992385750803,2.832613229751587,2021-06-19 13:20:45.548620,2021-06-19 13:20:48.382302,0 days 00:00:02.833682,30,0.6314256997385901,8,8,8,24,3,"[102, 141]",COMPLETE
154,154,0.27030499608850955,2.5837342739105225,2021-06-19 13:20:48.383579,2021-06-19 13:20:50.968382,0 days 00:00:02.584803,20,0.7851852508309797,10,15,17,13,3,"[75, 116]",COMPLETE
155,155,0.23598466845674196,2.775398015975952,2021-06-19 13:20:50.969652,2021-06-19 13:20:53.746198,0 days 00:00:02.776546,40,0.6707151259602254,9,1,22,25,3,"[84, 102]",COMPLETE
156,156,0.25243329196485825,2.587256669998169,2021-06-19 13:20:53.747316,2021-06-19 13:20:56.335862,0 days 00:00:02.588546,10,0.7492482924832433,10,8,2,19,3,"[70, 118]",COMPLETE
157,157,inf,inf,2021-06-19 13:20:56.336707,2021-06-19 13:20:56.552615,0 days 00:00:00.215908,100,0.3897374880581752,9,9,22,30,3,"[26, 136]",COMPLETE
158,158,0.27930253566508884,2.776273488998413,2021-06-19 13:20:56.560589,2021-06-19 13:20:59.338580,0 days 00:00:02.777991,20,0.7268184875848873,10,7,13,12,3,"[111, 75]",COMPLETE
159,159,0.25850307773363057,2.548243284225464,2021-06-19 13:20:59.339849,2021-06-19 13:21:01.889372,0 days 00:00:02.549523,20,0.7492482924832433,10,1,10,16,3,"[105, 106]",COMPLETE
160,160,0.2530035305485333,2.875382423400879,2021-06-19 13:21:01.890653,2021-06-19 13:21:04.766845,0 days 00:00:02.876192,50,0.6314256997385901,8,4,7,23,3,"[105, 105]",COMPLETE
161,161,0.2458558538365587,2.844937324523926,2021-06-19 13:21:04.768012,2021-06-19 13:21:07.614114,0 days 00:00:02.846102,40,0.6933678716519128,7,8,23,28,3,"[102, 45]",COMPLETE
162,162,0.2779808853593522,2.991898775100708,2021-06-19 13:21:07.615287,2021-06-19 13:21:10.608340,0 days 00:00:02.993053,70,0.9030810224375221,7,12,6,15,3,"[80, 121]",COMPLETE
163,163,0.2760687386481885,2.8527414798736572,2021-06-19 13:21:10.609623,2021-06-19 13:21:13.463407,0 days 00:00:02.853784,30,0.9119464428743755,10,13,23,3,3,"[61, 101]",COMPLETE
164,164,0.26029114234061196,2.918358087539673,2021-06-19 13:21:13.464714,2021-06-19 13:21:16.384278,0 days 00:00:02.919564,50,0.6933678716519128,7,12,7,23,3,"[105, 45]",COMPLETE
165,165,0.2435525648257937,2.9039437770843506,2021-06-19 13:21:16.385417,2021-06-19 13:21:19.290234,0 days 00:00:02.904817,40,0.8344129800998359,8,7,0,29,3,"[126, 126]",COMPLETE
166,166,0.3165754194459069,2.6920907497406006,2021-06-19 13:21:19.291521,2021-06-19 13:21:21.984822,0 days 00:00:02.693301,20,0.7492482924832433,8,1,10,6,3,"[124, 134]",COMPLETE
167,167,0.2595252755019727,2.915928602218628,2021-06-19 13:21:21.985887,2021-06-19 13:21:24.902908,0 days 00:00:02.917021,20,0.7492482924832433,8,13,10,20,3,"[132, 106]",COMPLETE
168,168,0.32958785936168117,2.78051495552063,2021-06-19 13:21:24.904209,2021-06-19 13:21:27.686182,0 days 00:00:02.781973,80,0.6314256997385901,9,16,16,4,3,"[75, 84]",COMPLETE
169,169,0.2503092301807289,2.951589584350586,2021-06-19 13:21:27.687473,2021-06-19 13:21:30.640308,0 days 00:00:02.952835,10,0.6277438230362797,7,8,20,27,3,"[141, 112]",COMPLETE
170,170,0.2508979542506625,2.789834499359131,2021-06-19 13:21:30.641597,2021-06-19 13:21:33.432588,0 days 00:00:02.790991,20,0.6314256997385901,8,16,17,23,3,"[115, 105]",COMPLETE
171,171,0.25479167736281777,2.892256021499634,2021-06-19 13:21:33.433767,2021-06-19 13:21:36.327087,0 days 00:00:02.893320,60,0.7268184875848873,8,7,8,23,3,"[113, 76]",COMPLETE
172,172,0.30345632620213464,2.766157865524292,2021-06-19 13:21:36.328309,2021-06-19 13:21:39.095507,0 days 00:00:02.767198,50,0.7815688639630782,8,9,10,2,3,"[100, 59]",COMPLETE
173,173,0.2532279001631604,3.049543857574463,2021-06-19 13:21:39.096812,2021-06-19 13:21:42.147389,0 days 00:00:03.050577,70,0.7268184875848873,6,8,3,30,3,"[80, 3]",COMPLETE
174,174,0.2379506521594188,2.938345193862915,2021-06-19 13:21:42.148676,2021-06-19 13:21:45.088030,0 days 00:00:02.939354,10,0.7735969047093239,8,9,14,30,3,"[141, 136]",COMPLETE
175,175,0.23178741953088222,2.543696403503418,2021-06-19 13:21:45.089314,2021-06-19 13:21:47.634262,0 days 00:00:02.544948,20,0.7039382016603601,10,7,24,26,3,"[3, 75]",COMPLETE
176,176,0.32607435360800985,4.57043719291687,2021-06-19 13:21:47.635492,2021-06-19 13:21:52.207037,0 days 00:00:04.571545,40,0.8344129800998359,2,7,0,10,3,"[55, 55]",COMPLETE
177,177,0.26811993207721696,2.7047839164733887,2021-06-19 13:21:52.208352,2021-06-19 13:21:54.914007,0 days 00:00:02.705655,50,0.7851852508309797,10,15,17,12,3,"[116, 116]",COMPLETE
178,178,0.33150081048094826,2.883676528930664,2021-06-19 13:21:54.915311,2021-06-19 13:21:57.800032,0 days 00:00:02.884721,60,0.6707151259602254,9,9,22,1,3,"[84, 84]",COMPLETE
179,179,0.2609158458093557,3.0771915912628174,2021-06-19 13:21:57.801249,2021-06-19 13:22:00.879463,0 days 00:00:03.078214,60,0.7268184875848873,6,7,13,26,3,"[113, 113]",COMPLETE
180,180,0.3353864684383946,9.88133454322815,2021-06-19 13:22:00.880784,2021-06-19 13:22:10.763302,0 days 00:00:09.882518,60,0.7815688639630782,0,9,9,15,3,"[100, 121]",COMPLETE
181,181,0.3174751812652621,2.788496255874634,2021-06-19 13:22:10.764604,2021-06-19 13:22:13.554094,0 days 00:00:02.789490,20,0.7815688639630782,10,12,9,2,3,"[131, 117]",COMPLETE
182,182,0.398307203185473,5.867077350616455,2021-06-19 13:22:13.555382,2021-06-19 13:22:19.423663,0 days 00:00:05.868281,60,0.6707151259602254,1,7,22,2,3,"[47, 26]",COMPLETE
183,183,0.24152965396951306,2.8664774894714355,2021-06-19 13:22:19.424961,2021-06-19 13:22:22.292654,0 days 00:00:02.867693,50,0.9030810224375221,8,9,3,30,3,"[80, 136]",COMPLETE
184,184,0.24297860836845905,2.924433946609497,2021-06-19 13:22:22.293877,2021-06-19 13:22:25.219506,0 days 00:00:02.925629,10,0.6415492259649922,8,13,8,27,3,"[76, 141]",COMPLETE
185,185,0.2487251365429061,2.5664947032928467,2021-06-19 13:22:25.220751,2021-06-19 13:22:27.788389,0 days 00:00:02.567638,20,0.865458317883941,10,1,9,20,3,"[145, 115]",COMPLETE
186,186,0.28097345799551615,2.760350227355957,2021-06-19 13:22:27.789607,2021-06-19 13:22:30.551132,0 days 00:00:02.761525,50,0.769694128249329,10,13,7,11,3,"[61, 94]",COMPLETE
187,187,0.2636712286866789,2.902290105819702,2021-06-19 13:22:30.552442,2021-06-19 13:22:33.455767,0 days 00:00:02.903325,60,0.6415492259649922,7,8,22,21,3,"[107, 107]",COMPLETE
188,188,inf,inf,2021-06-19 13:22:33.456784,2021-06-19 13:22:33.608877,0 days 00:00:00.152093,10,0.32480533047388205,10,13,20,27,3,"[141, 106]",COMPLETE
189,189,0.2683777988218955,2.888474464416504,2021-06-19 13:22:33.610942,2021-06-19 13:22:36.501191,0 days 00:00:02.890249,50,0.769694128249329,8,1,7,17,3,"[108, 144]",COMPLETE
190,190,0.30444423887908206,2.7634267807006836,2021-06-19 13:22:36.502110,2021-06-19 13:22:39.266754,0 days 00:00:02.764644,50,0.6933678716519128,8,8,23,5,3,"[59, 63]",COMPLETE
191,191,0.26838482459925467,2.8183159828186035,2021-06-19 13:22:39.268102,2021-06-19 13:22:42.087683,0 days 00:00:02.819581,90,0.6933678716519128,9,8,18,15,3,"[121, 63]",COMPLETE
192,192,0.24316270634611167,2.783801317214966,2021-06-19 13:22:42.088676,2021-06-19 13:22:44.873580,0 days 00:00:02.784904,40,0.8344129800998359,8,7,0,29,3,"[61, 55]",COMPLETE
193,193,0.25977769259258054,3.453644037246704,2021-06-19 13:22:44.874640,2021-06-19 13:22:48.329488,0 days 00:00:03.454848,10,0.9422968773185119,6,4,8,26,3,"[76, 113]",COMPLETE
194,194,0.2544750458729649,2.902205228805542,2021-06-19 13:22:48.330594,2021-06-19 13:22:51.233890,0 days 00:00:02.903296,100,0.6415492259649922,8,2,8,23,3,"[76, 94]",COMPLETE
195,195,0.24445280656205104,2.741333246231079,2021-06-19 13:22:51.235185,2021-06-19 13:22:53.977586,0 days 00:00:02.742401,10,0.7044121314824888,8,9,14,27,3,"[141, 136]",COMPLETE
196,196,0.27749181773170906,2.7328357696533203,2021-06-19 13:22:53.978871,2021-06-19 13:22:56.712653,0 days 00:00:02.733782,10,0.769694128249329,8,8,14,14,3,"[124, 124]",COMPLETE
197,197,0.2473773863392453,2.768418788909912,2021-06-19 13:22:56.713880,2021-06-19 13:22:59.483370,0 days 00:00:02.769490,70,0.7815688639630782,10,12,9,20,3,"[145, 47]",COMPLETE
198,198,0.28642442448030714,2.691399335861206,2021-06-19 13:22:59.484688,2021-06-19 13:23:02.177540,0 days 00:00:02.692852,30,0.7492482924832433,8,1,19,12,3,"[106, 75]",COMPLETE
199,199,0.2577373893137234,2.877084255218506,2021-06-19 13:23:02.178837,2021-06-19 13:23:05.057017,0 days 00:00:02.878180,10,0.6415492259649922,8,16,8,22,3,"[76, 76]",COMPLETE
200,200,0.2585677973946056,2.604844570159912,2021-06-19 13:23:05.058149,2021-06-19 13:24:19.285221,0 days 00:01:14.227072,20,0.7492482924832433,10,14,10,16,4,"[159, 177]",COMPLETE
201,201,0.2354106355995252,2.750493288040161,2021-06-19 13:24:19.286853,2021-06-19 13:24:22.038796,0 days 00:00:02.751943,10,0.7735969047093239,10,8,20,23,4,"[141, 112]",COMPLETE
202,202,0.37673781735248857,9.172967195510864,2021-06-19 13:24:22.040104,2021-06-19 13:24:31.214263,0 days 00:00:09.174159,70,0.7815688639630782,0,1,10,6,4,"[145, 166]",COMPLETE
203,203,0.2833827830053687,2.8307886123657227,2021-06-19 13:24:31.215106,2021-06-19 13:24:34.047079,0 days 00:00:02.831973,10,0.7735969047093239,8,1,14,14,4,"[124, 174]",COMPLETE
204,204,inf,inf,2021-06-19 13:24:34.048282,2021-06-19 13:24:34.378439,0 days 00:00:00.330157,10,0.4716382660115883,8,1,14,11,4,"[102, 195]",COMPLETE
205,205,0.23776913134373137,2.7118396759033203,2021-06-19 13:24:34.380418,2021-06-19 13:24:37.094282,0 days 00:00:02.713864,60,0.865458317883941,9,1,15,25,4,"[26, 185]",COMPLETE
206,206,0.2473959485627192,2.7023377418518066,2021-06-19 13:24:37.095593,2021-06-19 13:24:39.799140,0 days 00:00:02.703547,50,0.6980097073710616,10,2,9,20,4,"[185, 152]",COMPLETE
207,207,0.2526162027979263,2.6228280067443848,2021-06-19 13:24:39.800433,2021-06-19 13:24:42.424458,0 days 00:00:02.624025,40,0.8344129800998359,10,7,0,29,4,"[106, 192]",COMPLETE
208,208,0.33410091920429796,2.7456536293029785,2021-06-19 13:24:42.425500,2021-06-19 13:24:45.172358,0 days 00:00:02.746858,30,0.7815688639630782,10,12,9,2,4,"[64, 165]",COMPLETE
209,209,0.2681749194926551,2.607563018798828,2021-06-19 13:24:45.173472,2021-06-19 13:24:47.782256,0 days 00:00:02.608784,50,0.769694128249329,10,7,24,14,4,"[175, 124]",COMPLETE
210,210,0.3297584615307413,2.8275601863861084,2021-06-19 13:24:47.783561,2021-06-19 13:24:50.612322,0 days 00:00:02.828761,20,0.8181318708590011,8,1,10,1,4,"[117, 166]",COMPLETE
211,211,0.2522704324749301,2.816046953201294,2021-06-19 13:24:50.613430,2021-06-19 13:24:53.430686,0 days 00:00:02.817256,70,0.6314256997385901,8,16,7,23,4,"[105, 170]",COMPLETE
212,212,0.23562539139478902,2.785601854324341,2021-06-19 13:24:53.431988,2021-06-19 13:24:56.218615,0 days 00:00:02.786627,10,0.7815688639630782,10,12,22,23,4,"[84, 112]",COMPLETE
213,213,0.23648845688669876,2.5858654975891113,2021-06-19 13:24:56.219908,2021-06-19 13:24:58.807011,0 days 00:00:02.587103,20,0.7044121314824888,10,9,14,26,4,"[195, 175]",COMPLETE
214,214,0.24309061683771385,2.756664991378784,2021-06-19 13:24:58.808328,2021-06-19 13:25:01.565871,0 days 00:00:02.757543,40,0.8344129800998359,8,7,0,29,4,"[192, 192]",COMPLETE
215,215,0.23899471051837107,2.8538215160369873,2021-06-19 13:25:01.567167,2021-06-19 13:25:04.421867,0 days 00:00:02.854700,10,0.7044121314824888,8,9,14,30,4,"[136, 136]",COMPLETE
216,216,0.24193086041637332,2.561049222946167,2021-06-19 13:25:04.423069,2021-06-19 13:25:06.985146,0 days 00:00:02.562077,20,0.7735969047093239,10,7,8,26,4,"[141, 175]",COMPLETE
217,217,0.2760649426471723,2.8607394695281982,2021-06-19 13:25:06.985991,2021-06-19 13:25:09.847991,0 days 00:00:02.862000,10,0.7815688639630782,8,11,5,14,4,"[124, 147]",COMPLETE
218,218,0.25128091959730076,2.657278299331665,2021-06-19 13:25:09.848850,2021-06-19 13:25:12.507356,0 days 00:00:02.658506,70,0.6925543278339197,10,12,0,20,4,"[55, 197]",COMPLETE
219,219,0.29599946657885823,4.439827919006348,2021-06-19 13:25:12.508222,2021-06-19 13:25:16.949254,0 days 00:00:04.441032,100,0.6314256997385901,2,1,10,24,4,"[161, 150]",COMPLETE
220,220,0.2701751900933286,3.39939022064209,2021-06-19 13:25:16.950552,2021-06-19 13:25:20.351159,0 days 00:00:03.400607,40,0.8344129800998359,4,7,0,29,4,"[55, 197]",COMPLETE
221,221,0.27401604122091616,3.3683929443359375,2021-06-19 13:25:20.352493,2021-06-19 13:25:23.722020,0 days 00:00:03.369527,40,0.8344129800998359,5,7,0,23,4,"[55, 76]",COMPLETE
222,222,0.2616645047539447,2.766649007797241,2021-06-19 13:25:23.723326,2021-06-19 13:25:26.491158,0 days 00:00:02.767832,70,0.7492482924832433,8,8,9,20,4,"[197, 166]",COMPLETE
223,223,0.2395290792116304,2.7356927394866943,2021-06-19 13:25:26.492491,2021-06-19 13:25:29.229197,0 days 00:00:02.736706,20,0.6707151259602254,9,7,9,25,4,"[185, 26]",COMPLETE
224,224,0.3036534113430178,2.6593027114868164,2021-06-19 13:25:29.230499,2021-06-19 13:25:31.891096,0 days 00:00:02.660597,20,0.9212929322934014,10,1,9,4,4,"[185, 115]",COMPLETE
225,225,inf,inf,2021-06-19 13:25:31.892076,2021-06-19 13:25:32.405140,0 days 00:00:00.513064,20,0.531952630300683,9,10,10,25,4,"[106, 26]",COMPLETE
226,226,0.2482943478472901,2.844240665435791,2021-06-19 13:25:32.432997,2021-06-19 13:25:35.279210,0 days 00:00:02.846213,30,0.7492482924832433,8,1,24,24,4,"[150, 198]",COMPLETE
227,227,0.23162469940488475,2.697244644165039,2021-06-19 13:25:35.280544,2021-06-19 13:25:37.978848,0 days 00:00:02.698304,40,0.7815688639630782,9,8,18,28,4,"[121, 161]",COMPLETE
228,228,0.2700386550472908,2.7006208896636963,2021-06-19 13:25:37.979866,2021-06-19 13:25:40.681769,0 days 00:00:02.701903,40,0.6707151259602254,9,12,22,15,4,"[155, 131]",COMPLETE
229,229,0.36774435606496203,2.9185924530029297,2021-06-19 13:25:40.682852,2021-06-19 13:25:43.602822,0 days 00:00:02.919970,100,0.6707151259602254,8,1,0,2,4,"[155, 150]",COMPLETE
230,230,0.26095449633382745,2.6615941524505615,2021-06-19 13:25:43.604033,2021-06-19 13:25:46.266888,0 days 00:00:02.662855,10,0.6415492259649922,8,1,8,20,4,"[184, 132]",COMPLETE
231,231,0.23543364787208756,2.8754239082336426,2021-06-19 13:25:46.268229,2021-06-19 13:25:49.144843,0 days 00:00:02.876614,10,0.7815688639630782,8,9,14,30,4,"[145, 136]",COMPLETE
232,232,0.2453514391806311,2.7552649974823,2021-06-19 13:25:49.146091,2021-06-19 13:25:51.902413,0 days 00:00:02.756322,10,0.6415492259649922,8,13,8,27,4,"[170, 184]",COMPLETE
233,233,0.25145907140806256,2.930633306503296,2021-06-19 13:25:51.903542,2021-06-19 13:25:54.835455,0 days 00:00:02.931913,70,0.6314256997385901,8,12,0,24,4,"[153, 197]",COMPLETE
234,234,0.243883739706935,2.9651613235473633,2021-06-19 13:25:54.836765,2021-06-19 13:25:57.803145,0 days 00:00:02.966380,40,0.865458317883941,7,11,23,28,4,"[161, 185]",COMPLETE
235,235,0.23132626230569803,2.714501142501831,2021-06-19 13:25:57.804402,2021-06-19 13:26:00.520190,0 days 00:00:02.715788,80,0.7815688639630782,10,1,22,25,4,"[155, 145]",COMPLETE
236,236,0.27739160424491094,2.561652660369873,2021-06-19 13:26:00.521404,2021-06-19 13:26:03.084060,0 days 00:00:02.562656,20,0.6314256997385901,10,5,7,12,4,"[75, 75]",COMPLETE
237,237,0.24107057174144972,2.976290702819824,2021-06-19 13:26:03.085307,2021-06-19 13:26:06.062832,0 days 00:00:02.977525,50,0.9030810224375221,8,12,3,30,4,"[106, 183]",COMPLETE
238,238,0.24913706889689816,2.62860107421875,2021-06-19 13:26:06.063993,2021-06-19 13:26:08.693644,0 days 00:00:02.629651,60,0.6980097073710616,10,9,10,20,4,"[84, 152]",COMPLETE
239,239,0.2516365408134988,3.0340020656585693,2021-06-19 13:26:08.694945,2021-06-19 13:26:11.730001,0 days 00:00:03.035056,100,0.6314256997385901,8,12,10,24,4,"[132, 150]",COMPLETE
240,240,0.2367401159305816,2.7579426765441895,2021-06-19 13:26:11.731305,2021-06-19 13:26:14.490395,0 days 00:00:02.759090,10,0.8344129800998359,8,7,14,30,4,"[55, 136]",COMPLETE
241,241,0.23231846180553195,2.6137168407440186,2021-06-19 13:26:14.491604,2021-06-19 13:26:17.106583,0 days 00:00:02.614979,20,0.7492482924832433,10,12,30,24,4,"[102, 106]",COMPLETE
242,242,0.27934622545502313,2.6763577461242676,2021-06-19 13:26:17.107751,2021-06-19 13:26:19.785232,0 days 00:00:02.677481,20,0.7815688639630782,10,1,9,12,4,"[147, 185]",COMPLETE
243,243,0.2559013841277958,2.5833122730255127,2021-06-19 13:26:19.786538,2021-06-19 13:26:22.370964,0 days 00:00:02.584426,40,0.6707151259602254,10,1,2,19,4,"[155, 156]",COMPLETE
244,244,0.23987971537345437,2.6679842472076416,2021-06-19 13:26:22.372126,2021-06-19 13:26:25.041320,0 days 00:00:02.669194,20,0.6314256997385901,10,8,3,26,4,"[80, 75]",COMPLETE
245,245,0.2619400007244219,2.622255325317383,2021-06-19 13:26:25.042617,2021-06-19 13:26:27.666139,0 days 00:00:02.623522,20,0.7735969047093239,10,12,10,16,4,"[159, 141]",COMPLETE
246,246,0.24330531987308213,2.84908390045166,2021-06-19 13:26:27.667359,2021-06-19 13:26:30.517603,0 days 00:00:02.850244,10,0.7492482924832433,8,8,8,27,4,"[141, 166]",COMPLETE
247,247,0.24930043053985249,2.579613447189331,2021-06-19 13:26:30.518846,2021-06-19 13:26:33.099543,0 days 00:00:02.580697,40,0.8344129800998359,10,1,7,29,4,"[55, 75]",COMPLETE
248,248,0.2566989242870015,2.7084810733795166,2021-06-19 13:26:33.100890,2021-06-19 13:26:35.810613,0 days 00:00:02.709723,20,0.7492482924832433,10,12,26,15,4,"[106, 121]",COMPLETE
249,249,0.24667340262000798,2.6396119594573975,2021-06-19 13:26:35.811764,2021-06-19 13:26:38.452690,0 days 00:00:02.640926,20,0.6980097073710616,10,13,13,20,4,"[14, 177]",COMPLETE
250,250,0.23278816057651233,2.7429819107055664,2021-06-19 13:26:38.453554,2021-06-19 13:26:41.242224,0 days 00:00:02.788670,50,0.8047024443354969,10,1,22,25,5,"[206, 155]",COMPLETE
251,251,0.23221639955472162,2.5810697078704834,2021-06-19 13:26:41.243537,2021-06-19 13:26:43.825540,0 days 00:00:02.582003,10,0.7815688639630782,10,12,20,23,5,"[112, 112]",COMPLETE
252,252,0.3284772919703809,2.9240665435791016,2021-06-19 13:26:43.826853,2021-06-19 13:26:46.752002,0 days 00:00:02.925149,20,0.7185107892439877,7,1,17,1,5,"[115, 115]",COMPLETE
253,253,0.24379696586235045,2.618417263031006,2021-06-19 13:26:46.753308,2021-06-19 13:26:49.372967,0 days 00:00:02.619659,10,0.6707151259602254,8,1,14,27,5,"[195, 243]",COMPLETE
254,254,0.2437154195185332,2.538238763809204,2021-06-19 13:26:49.373947,2021-06-19 13:26:51.913328,0 days 00:00:02.539381,10,0.6415492259649922,10,1,8,23,5,"[115, 76]",COMPLETE
255,255,0.3258958514266925,2.8673224449157715,2021-06-19 13:26:51.914633,2021-06-19 13:26:54.783116,0 days 00:00:02.868483,10,0.725311543770375,8,9,14,3,5,"[136, 136]",COMPLETE
256,256,0.2319248105438381,2.5687386989593506,2021-06-19 13:26:54.784218,2021-06-19 13:26:57.354002,0 days 00:00:02.569784,20,0.7044121314824888,10,9,18,26,5,"[213, 213]",COMPLETE
257,257,0.23674705653702952,2.8516411781311035,2021-06-19 13:26:57.354993,2021-06-19 13:27:00.207825,0 days 00:00:02.852832,60,0.6980097073710616,9,13,22,25,5,"[26, 249]",COMPLETE
258,258,0.22806056301033822,2.6045844554901123,2021-06-19 13:27:00.208921,2021-06-19 13:27:02.814535,0 days 00:00:02.605614,20,0.7044121314824888,10,9,30,26,5,"[213, 213]",COMPLETE
259,259,0.31853729204444164,2.712200164794922,2021-06-19 13:27:02.815737,2021-06-19 13:27:05.529165,0 days 00:00:02.713428,20,0.6314256997385901,10,8,18,4,5,"[227, 244]",COMPLETE
260,260,0.31458336008127896,3.4540157318115234,2021-06-19 13:27:05.530424,2021-06-19 13:27:08.985890,0 days 00:00:03.455466,40,0.6314256997385901,4,8,20,12,5,"[236, 156]",COMPLETE
261,261,0.23264684399812588,2.713622570037842,2021-06-19 13:27:08.986842,2021-06-19 13:27:11.701687,0 days 00:00:02.714845,20,0.7815688639630782,10,2,22,26,5,"[244, 235]",COMPLETE
262,262,inf,inf,2021-06-19 13:27:11.703099,2021-06-19 13:27:11.893860,0 days 00:00:00.190761,100,0.47622952909721267,10,8,10,16,5,"[201, 245]",COMPLETE
263,263,0.3248897579449927,9.379637241363525,2021-06-19 13:27:11.895616,2021-06-19 13:27:21.277241,0 days 00:00:09.381625,10,0.7815688639630782,0,9,14,15,5,"[231, 231]",COMPLETE
